-1.427217226533357240e+07,-2.580460679043769836e+07,-3.642222309972645342e+07,-4.616645896716585010e+07,-5.392663177473468333e+07,-6.098471530599553883e+07,-6.689642398775085062e+07,-7.179277853866897523e+07,-7.603549233411590755e+07,-7.972539877535846829e+07,-8.296882765152892470e+07,-8.580272682415145636e+07,-8.825184211766780913e+07,-9.037387921488948166e+07,-9.222219429476724565e+07,-9.381542738991916180e+07,-9.520502428739762306e+07,-9.638633746322250366e+07,-9.741930720851160586e+07,9.836856541530443728e+07
3.224917662168981507e+06,5.215747696388667449e+06,7.603788663423279300e+06,1.031541342463942617e+07,1.227506021013557166e+07,1.432951380194856599e+07,1.589275151329520904e+07,1.768903484077701718e+07,1.905356168078701198e+07,2.008703285654704645e+07,2.087226529220803827e+07,2.146313985421748832e+07,2.205046000843751431e+07,2.247138884458850697e+07,2.277860009700310603e+07,2.298197526508701220e+07,2.312271070774543658e+07,2.322904880469072238e+07,2.329642798550151289e+07,2.333738248592516780e+07
-1.735790933005721122e+07,-3.376725130207988620e+07,-4.603152466899901628e+07,-5.697983827566231787e+07,-6.550363142829643935e+07,-7.256171495955729485e+07,-7.828099626071886718e+07,-8.317735081163698435e+07,-8.742006460708391666e+07,-9.090041362806315720e+07,-9.398546824996575713e+07,-9.669915555957092345e+07,-9.900560664510864019e+07,-1.010179294428388178e+08,-1.027807270794584304e+08,-1.042650798801761270e+08,-1.055696559468556494e+08,-1.067128044545185417e+08,1.076904238149440289e+08,1.067796215095052570e+08
6.153353084474932402e+06,1.259824947499292344e+07,1.642766885822624341e+07,2.059211370734421909e+07,2.338155372271024808e+07,2.543600731452324241e+07,2.783757843112307414e+07,2.963386175860488042e+07,3.099838859861487523e+07,3.213740987673746794e+07,3.300780154325163364e+07,3.366592128389246762e+07,3.419581101618401706e+07,3.457543534825719893e+07,3.485018812904094160e+07,3.504645147902609408e+07,3.517925965957669914e+07,3.526420161666355282e+07,3.531580535327488929e+07,3.541395492965196818e+07
-1.735790933005721122e+07,-3.376725130207988620e+07,-4.791081816521289200e+07,-5.885913177187619358e+07,-6.818643977804809809e+07,-7.491560141662538052e+07,-8.063488271778695285e+07,-8.553123726870507002e+07,-8.958909498052056134e+07,-9.315503564004325867e+07,-9.631212977245709300e+07,-9.894571565522220731e+07,-1.012881636235905290e+08,-1.032484592744167745e+08,-1.049700078320637494e+08,-1.064687696792463809e+08,-1.077438632195264697e+08,-1.088616999630144835e+08,1.098122421220768243e+08,1.089283933796266317e+08
6.153353084474932402e+06,1.259824947499292344e+07,1.890487327628714219e+07,2.306931812540511787e+07,2.706610480091394112e+07,3.032880213408990204e+07,3.273037325068973377e+07,3.452665657817154378e+07,3.632837343952953815e+07,3.769148014089110494e+07,3.873189719162470102e+07,3.956967095433151722e+07,4.019993280700503290e+07,4.068197327767100930e+07,4.103773781783264875e+07,4.128107233625862002e+07,4.146182290018825233e+07,4.158474162439575046e+07,4.163887422508084029e+07,4.174117378001459688e+07
-2.108142623766881227e+07,-4.014221120522763580e+07,-5.428577806836064160e+07,-6.373071530297019333e+07,-7.162280716067850590e+07,-7.835196879925578833e+07,-8.362299841118118167e+07,-8.823807816929513216e+07,-9.197466461211505532e+07,-9.530267007321994007e+07,-9.810294921919694543e+07,-1.006003242736330628e+08,-1.027313179763747007e+08,-1.045292667386758476e+08,-1.061204402612075955e+08,-1.074669304438535273e+08,-1.086586243361468762e+08,-1.096725866570241898e+08,-1.105673875117105246e+08,1.113665938837584704e+08
1.140331858970226347e+07,2.312505285721186921e+07,2.943167665850608796e+07,3.649864325132273138e+07,4.107450421078536659e+07,4.433720154396132380e+07,4.753235821336323768e+07,4.990858508971724659e+07,5.178113776495368034e+07,5.321055586883644760e+07,5.434691750776001066e+07,5.521830087772108614e+07,5.589896397010979801e+07,5.641049061347128451e+07,5.679132881658855826e+07,5.706380297825680673e+07,5.725721543896259367e+07,5.739182997667201608e+07,5.747829397595022619e+07,5.753148988683655113e+07
-5.479260569603878073e+06,-1.083104222709514387e+07,-1.594170199622290581e+07,-2.071718325376156718e+07,-2.516280691136207432e+07,-2.869671236991916969e+07,-3.221909390627211332e+07,-3.545760735795624554e+07,-3.812341938869787008e+07,-4.068120396935881674e+07,-4.284316341494404525e+07,-4.486616811810045689e+07,-4.659314508794230968e+07,-4.817848809752161801e+07,-4.951153121076342463e+07,-5.072545100117869675e+07,-5.175363758269851655e+07,-5.263166679215165228e+07,-5.341206685188699514e+07,-5.410813086128280312e+07
7.506747955388165079e+06,1.476800236726249568e+07,2.146493418429567292e+07,2.758267519578094780e+07,3.296153473091166839e+07,3.745946979626255482e+07,4.100026168210176378e+07,4.413432639195689559e+07,4.678701289145278931e+07,4.889168787884474546e+07,5.069132657218197733e+07,5.212452798769534379e+07,5.335026673201433569e+07,5.430448560867965221e+07,5.511385967617647350e+07,5.573748370670561492e+07,5.626707102150204033e+07,5.667147759026052803e+07,5.702192493362406641e+07,5.730333601462493092e+07
-1.315087013956492767e+07,-2.542667831611942872e+07,-3.629779422754081339e+07,-4.371319039619275928e+07,-5.027906846044259518e+07,-5.539556636213749647e+07,-6.005628697474674881e+07,-6.380258866642090678e+07,-6.723703754964220524e+07,-7.009213288124142587e+07,-7.272172172733938694e+07,-7.495039393522576988e+07,-7.686933768041212857e+07,-7.858332076869159937e+07,-8.003742580769307911e+07,-8.127619116312029958e+07,-8.238197211485554278e+07,-8.332210862490895391e+07,-8.412183865871368349e+07,-8.486352466559973359e+07
1.315092144092005864e+07,2.576556491215632856e+07,3.329860693541321158e+07,4.029867793394786119e+07,4.634221604990886897e+07,5.065105975457509607e+07,5.388461513857970387e+07,5.672790839034104347e+07,5.893165069451057166e+07,6.085749467542120814e+07,6.236942012163886428e+07,6.353659818103495240e+07,6.443935981409883499e+07,6.521535222431413829e+07,6.580857718245182186e+07,6.624703605712071806e+07,6.657915559636134654e+07,6.682554807803131640e+07,6.703690947588973492e+07,6.720116885388474166e+07
-9.990672305855305865e+06,-1.954854185272783041e+07,-3.038709345193736255e+07,-3.720030665497236699e+07,-4.334211162045075744e+07,-4.825722988980862498e+07,-5.205837772641159594e+07,-5.529689117809572816e+07,-5.826134251151530445e+07,-6.081912709217625111e+07,-6.298108653776147962e+07,-6.486291130996981263e+07,-6.651683451789522916e+07,-6.792002795807573199e+07,-6.913108569343216717e+07,-7.023667513368222117e+07,-7.117742610317099094e+07,-7.198467448159779608e+07,-7.267873640855593979e+07,-7.330030615230102837e+07
